talhao_id,semana,saude_solo_int,aspecto_cultura_int,umidade_solo_int,pragas_int
67,1,0,0,1,0
67,2,0,0,1,0
67,3,0,1,1,0
67,4,1,0,1,1
67,5,1,1,1,0
67,6,1,0,1,0
67,7,1,1,1,0
67,8,1,2,1,2
67,9,1,1,1,0
67,10,1,1,1,0
67,11,0,0,1,0
67,12,0,0,1,0
67,13,0,0,1,0
67,14,0,0,1,2
67,15,0,0,1,0
67,16,0,0,1,0
67,17,0,0,1,0
67,18,0,0,1,0
67,19,0,0,1,0
67,20,0,0,1,0
67,21,0,0,1,0
67,22,0,0,1,0
67,23,0,0,1,0
67,24,0,0,0,0
67,25,0,0,0,0
67,26,0,1,1,0
67,27,0,0,1,0
67,28,1,1,1,1
67,29,1,1,1,2
67,30,1,0,1,2
67,31,1,0,1,1
67,32,1,1,1,0
67,33,0,0,1,0
67,34,0,0,2,0
67,35,0,0,0,0
67,36,0,0,2,0
67,37,0,0,2,0
67,38,0,0,2,0
67,39,0,0,1,0
67,40,0,0,0,0
67,41,0,0,1,0
67,42,0,1,2,0
67,43,0,0,2,0
67,44,0,0,1,2
67,45,0,0,1,0
67,46,0,0,1,0
67,47,0,0,2,0
67,48,0,0,0,0
67,49,0,0,1,0
67,50,0,0,1,0
67,51,0,0,1,0
68,0,1,0,1,0
68,1,1,1,2,1
68,2,1,0,0,0
68,3,1,1,1,0
68,4,1,0,0,0
68,5,1,2,1,2
68,6,1,0,1,0
68,7,1,1,0,0
68,8,2,1,0,1
68,9,1,1,0,1
68,10,1,1,1,1
68,11,1,0,1,1
68,12,1,0,1,1
68,13,1,1,1,1
68,14,1,1,1,0
68,15,0,0,1,0
68,16,0,0,1,0
68,17,0,0,0,0
68,18,0,0,1,0
68,19,0,1,1,0
68,20,0,0,1,0
68,21,0,0,1,0
68,22,0,0,0,0
68,23,0,0,2,0
68,24,0,0,1,2
68,25,0,0,2,0
68,26,0,0,1,0
68,27,0,0,1,0
68,28,0,0,1,1
68,29,0,0,1,0
68,30,0,0,1,0
68,31,0,0,1,0
68,32,0,0,1,0
68,33,1,1,1,0
68,34,1,1,1,1
68,35,0,0,1,0
68,36,0,1,0,0
68,37,0,0,2,0
68,38,0,0,1,0
68,39,0,0,1,0
68,40,0,0,1,1
68,41,0,0,1,2
68,42,0,0,0,1
68,43,0,1,1,0
68,44,1,0,1,1
68,45,1,0,2,2
68,46,2,1,0,1
68,47,0,0,1,0
68,48,0,0,1,0
68,49,0,0,2,0
68,50,0,0,1,1
68,51,0,0,1,1
69,0,1,0,1,1
69,1,1,0,1,1
69,2,1,1,1,2
69,3,1,1,1,1
69,4,1,0,1,1
69,5,0,0,1,0
69,6,0,0,1,2
69,7,0,0,1,0
69,8,0,0,2,2
69,9,0,0,1,0
69,10,0,0,2,0
69,11,0,0,0,0
69,12,0,1,1,2
69,13,0,0,1,0
69,14,0,0,0,0
69,15,0,1,1,1
69,16,1,1,2,1
69,17,2,1,0,2
69,18,1,1,2,1
69,19,1,0,1,0
69,20,0,0,0,0
69,21,0,0,0,0
69,22,0,0,1,0
69,23,0,0,1,0
69,24,0,0,1,0
69,25,0,0,1,0
69,26,0,1,2,0
69,27,0,0,1,0
69,28,0,0,1,0
69,29,0,0,1,0
69,30,0,0,1,1
69,31,0,0,1,1
69,32,0,1,1,0
69,33,0,0,2,0
69,34,0,0,1,0
69,35,0,0,2,2
69,36,0,0,0,0
69,37,0,1,1,0
69,38,0,0,1,0
69,39,0,0,2,0
69,40,0,0,1,0
69,41,0,0,1,0
69,42,0,0,1,0
69,43,0,0,2,0
69,44,0,1,1,0
69,45,0,0,1,0
69,46,0,0,1,0
69,47,0,0,1,0
69,48,0,0,2,0
69,49,0,0,1,0
69,50,0,0,1,0
69,51,0,1,1,0
70,0,0,0,1,1
70,1,0,0,0,0
70,2,1,0,0,0
70,3,1,1,2,0
70,4,0,0,1,0
70,5,0,0,1,0
70,6,0,0,1,0
70,7,0,0,1,0
70,8,1,0,1,1
70,9,0,0,1,0
70,10,0,0,0,0
70,11,0,0,1,0
70,12,0,0,1,0
70,13,0,0,2,0
70,14,0,0,1,2
70,15,0,0,1,0
70,16,0,0,1,0
70,17,0,0,1,0
70,18,0,0,1,2
70,19,0,0,1,0
70,20,0,0,1,0
70,21,0,0,1,0
70,22,0,0,2,1
70,23,0,0,1,0
70,24,0,0,1,0
70,25,0,0,1,0
70,26,0,0,1,0
70,27,0,0,1,0
70,28,0,0,1,0
70,29,1,1,1,0
70,30,1,1,1,0
70,31,1,1,1,0
70,32,2,1,0,2
70,33,2,1,1,0
70,34,2,0,0,2
70,35,2,2,0,2
70,36,2,1,0,1
70,37,2,1,0,2
70,38,2,1,0,0
70,39,2,1,0,1
70,40,2,2,0,2
70,41,2,2,1,2
70,42,2,2,1,0
70,43,2,1,1,2
70,44,1,0,1,0
70,45,1,1,0,0
70,46,1,1,1,1
70,47,1,1,0,1
70,48,1,1,1,1
70,49,1,0,1,1
70,50,1,1,1,1
70,51,1,2,1,2
71,0,0,0,1,0
71,1,0,0,1,0
71,2,0,0,1,0
71,3,0,0,1,0
71,4,1,0,1,0
71,5,1,0,1,0
71,6,1,1,1,0
71,7,1,1,0,2
71,8,2,1,1,2
71,9,1,0,1,2
71,10,0,0,1,0
71,11,0,0,1,0
71,12,0,1,1,0
71,13,0,0,1,2
71,14,0,0,2,1
71,15,0,0,1,0
71,16,0,0,0,0
71,17,0,0,1,0
71,18,0,0,1,0
71,19,0,0,1,0
71,20,0,0,1,0
71,21,0,0,1,0
71,22,0,0,1,0
71,23,1,1,1,0
71,24,2,2,0,2
71,25,2,1,1,0
71,26,1,0,0,0
71,27,1,2,1,0
71,28,1,0,2,2
71,29,1,0,0,0
71,30,1,2,1,0
71,31,1,1,1,0
71,32,1,1,2,1
71,33,1,1,0,1
71,34,1,0,1,0
71,35,1,0,1,0
71,36,1,1,1,0
71,37,1,1,0,0
71,38,1,1,1,0
71,39,1,1,2,1
71,40,1,1,1,1
71,41,1,1,1,0
71,42,1,0,1,1
71,43,1,1,1,2
71,44,1,1,0,1
71,45,1,1,0,2
71,46,2,1,1,1
71,47,2,2,1,1
71,48,1,1,1,1
71,49,1,1,1,0
71,50,1,1,1,0
71,51,1,1,1,0
72,0,0,0,1,0
72,1,0,0,1,0
72,2,0,0,1,0
72,3,0,0,1,0
72,4,0,0,1,0
72,5,0,0,1,0
72,6,0,0,1,0
72,7,0,0,0,0
72,8,0,0,1,0
72,9,0,0,1,0
72,10,1,0,1,0
72,11,2,1,0,0
72,12,2,0,2,0
72,13,2,1,0,2
72,14,2,1,0,0
72,15,2,1,1,0
72,16,2,1,0,2
72,17,2,2,1,1
72,18,2,1,0,0
72,19,2,1,0,2
72,20,2,0,0,1
72,21,2,1,0,1
72,22,2,1,2,0
72,23,2,0,0,2
72,24,2,2,1,1
72,25,2,0,0,0
72,26,1,1,1,1
72,27,1,1,0,0
72,28,1,2,1,1
72,29,0,1,1,1
72,30,0,0,1,0
72,31,0,1,1,0
72,32,0,0,1,0
72,33,0,0,1,0
72,34,0,0,1,0
72,35,0,0,1,0
72,36,0,0,1,2
72,37,0,0,1,0
72,38,0,0,1,0
72,39,0,0,1,0
72,40,0,0,0,2
72,41,0,0,1,0
72,42,0,0,1,0
72,43,0,0,1,0
72,44,0,0,1,0
72,45,0,0,1,0
72,46,0,0,1,0
72,47,0,1,1,1
72,48,0,0,1,0
72,49,0,0,1,0
72,50,0,0,0,0
72,51,0,0,1,0
73,0,2,0,1,0
73,1,1,1,1,1
73,2,1,1,1,0
73,3,1,0,2,1
73,4,1,0,1,1
73,5,1,1,2,1
73,6,1,0,1,0
73,7,2,1,0,1
73,8,2,1,0,2
73,9,2,2,2,2
73,10,1,1,1,2
73,11,2,1,2,2
73,12,2,2,0,2
73,13,2,1,1,1
73,14,2,2,0,1
73,15,2,2,0,1
73,16,2,1,0,0
73,17,1,2,1,0
73,18,1,1,1,1
73,19,2,1,0,0
73,20,2,1,0,0
73,21,2,1,0,1
73,22,2,1,0,0
73,23,2,2,0,0
73,24,2,0,0,2
73,25,2,1,0,2
73,26,2,1,1,1
73,27,2,1,0,1
73,28,2,2,0,2
73,29,2,1,0,2
73,30,1,0,1,2
73,31,1,1,1,0
73,32,0,0,1,0
73,33,0,0,1,0
73,34,0,0,0,0
73,35,0,0,1,0
73,36,0,0,1,1
73,37,0,0,2,2
73,38,0,0,1,0
73,39,0,0,1,0
73,40,0,0,0,0
73,41,0,0,1,0
73,42,0,1,1,0
73,43,0,0,1,0
73,44,0,0,1,0
73,45,0,0,1,0
73,46,0,0,1,2
73,47,0,0,1,0
73,48,0,0,1,0
73,49,0,0,1,0
73,50,0,0,1,0
73,51,0,0,1,0
74,0,0,0,1,0
74,1,0,0,2,0
74,2,0,0,1,0
74,3,0,0,1,0
74,4,0,0,1,0
74,5,0,0,1,0
74,6,0,0,1,0
74,7,0,0,0,0
74,8,0,1,1,0
74,9,0,0,1,1
74,10,0,0,1,0
74,11,0,0,1,0
74,12,0,0,1,0
74,13,0,0,1,0
74,14,0,0,1,0
74,15,0,0,2,0
74,16,0,1,2,0
74,17,0,0,2,0
74,18,0,0,1,0
74,19,0,1,1,0
74,20,0,0,0,0
74,21,1,1,2,2
74,22,1,0,0,2
74,23,1,2,2,1
74,24,2,0,0,1
74,25,2,2,1,0
74,26,2,2,0,1
74,27,2,0,0,1
74,28,2,1,0,0
74,29,2,1,0,0
74,30,2,2,1,2
74,31,2,1,1,1
74,32,2,1,0,1
74,33,2,1,0,1
74,34,2,1,0,0
74,35,2,2,0,0
74,36,2,1,0,2
74,37,2,1,0,0
74,38,2,2,1,1
74,39,2,2,0,1
74,40,2,2,0,1
74,41,2,2,0,2
74,42,1,1,1,2
74,43,1,2,1,0
74,44,1,1,2,0
74,45,1,0,2,0
74,46,1,1,2,1
74,47,1,1,0,0
74,48,1,1,1,1
74,49,1,0,1,0
74,50,1,0,1,0
74,51,1,1,0,1
75,0,1,1,1,1
75,1,1,0,1,0
75,2,1,1,1,1
75,3,1,1,2,1
75,4,0,0,1,1
75,5,1,1,0,0
75,6,0,1,1,0
75,7,0,0,1,0
75,8,0,0,1,0
75,9,0,1,1,0
75,10,0,0,1,0
75,11,0,0,2,2
75,12,0,0,1,0
75,13,0,0,1,2
75,14,0,1,0,0
75,15,0,0,1,0
75,16,0,0,2,0
75,17,0,0,1,0
75,18,0,0,0,0
75,19,0,0,1,0
75,20,0,0,1,0
75,21,0,0,1,0
75,22,0,0,1,1
75,23,0,0,1,0
75,24,0,0,1,0
75,25,0,0,1,0
75,26,0,0,1,1
75,27,0,0,0,0
75,28,1,0,1,1
75,29,1,1,1,1
75,30,1,0,1,0
75,31,1,0,1,0
75,32,1,1,1,1
75,33,1,1,1,0
75,34,1,1,1,1
75,35,1,1,1,0
75,36,1,1,1,1
75,37,1,0,0,1
75,38,1,0,2,0
75,39,1,1,1,1
75,40,2,2,2,0
75,41,2,1,0,2
75,42,2,2,0,1
75,43,2,0,0,1
75,44,2,1,1,2
75,45,2,1,0,1
75,46,2,1,0,0
75,47,2,1,0,1
75,48,2,2,0,1
75,49,1,0,0,1
75,50,1,1,1,0
75,51,0,0,1,0
76,0,0,0,0,0
76,1,0,0,1,0
76,2,1,1,1,1
76,3,1,0,1,0
76,4,1,1,0,0
76,5,1,1,0,0
76,6,1,1,1,1
76,7,1,1,0,0
76,8,1,1,0,0
76,9,1,1,0,1
76,10,1,1,1,1
76,11,1,0,1,2
76,12,1,0,0,2
76,13,1,1,1,1
76,14,1,1,1,1
76,15,0,0,1,0
76,16,0,0,1,1
76,17,0,0,2,0
76,18,0,0,1,0
76,19,1,0,1,0
76,20,1,0,1,1
76,21,1,1,1,1
76,22,1,1,0,1
76,23,1,1,2,0
76,24,1,1,1,0
76,25,2,1,0,1
76,26,1,0,0,0
76,27,1,1,0,1
76,28,1,0,2,1
76,29,1,1,0,2
76,30,1,1,1,1
76,31,1,1,1,1
76,32,1,0,1,0
76,33,1,1,1,0
76,34,1,1,0,1
76,35,0,0,1,0
76,36,0,0,1,0
76,37,0,0,1,2
76,38,0,0,1,1
76,39,0,0,1,0
76,40,0,0,1,0
76,41,0,0,1,0
76,42,0,1,0,1
76,43,0,0,1,0
76,44,0,0,1,0
76,45,0,0,1,1
76,46,0,0,1,2
76,47,0,0,1,0
76,48,0,0,0,1
76,49,0,0,1,1
76,50,0,0,0,0
76,51,0,0,1,0
77,0,0,0,1,0
77,1,0,0,1,1
77,2,0,0,1,0
77,3,0,0,0,0
77,4,0,0,1,2
77,5,0,0,0,0
77,6,0,0,1,0
77,7,0,0,1,0
77,8,0,0,1,0
77,9,0,0,1,0
77,10,0,0,0,0
77,11,0,0,1,0
77,12,0,0,1,0
77,13,0,0,1,0
77,14,0,1,1,1
77,15,0,0,2,0
77,16,0,0,1,0
77,17,0,0,2,0
77,18,1,1,1,1
77,19,1,1,1,1
77,20,1,1,1,1
77,21,1,1,1,0
77,22,1,1,1,1
77,23,1,1,0,0
77,24,1,0,1,0
77,25,1,2,1,0
77,26,1,0,1,1
77,27,1,1,1,0
77,28,1,1,1,1
77,29,1,0,1,2
77,30,1,0,1,1
77,31,1,0,1,0
77,32,1,0,1,1
77,33,1,1,1,1
77,34,1,0,0,0
77,35,1,0,1,0
77,36,1,0,1,0
77,37,1,0,1,0
77,38,1,0,1,1
77,39,1,0,0,1
77,40,0,0,1,0
77,41,0,0,1,0
77,42,0,0,1,0
77,43,0,1,1,0
77,44,0,0,1,1
77,45,0,0,0,0
77,46,0,0,1,0
77,47,0,0,0,0
77,48,0,0,1,0
77,49,0,0,0,0
77,50,0,0,1,0
77,51,0,0,2,0
78,0,0,0,2,0
78,1,0,0,2,0
78,2,0,0,1,0
78,3,1,1,1,0
78,4,1,1,1,1
78,5,1,1,1,0
78,6,1,1,1,1
78,7,1,2,1,1
78,8,1,1,0,1
78,9,1,0,1,0
78,10,1,1,1,1
78,11,1,0,1,0
78,12,0,0,1,0
78,13,1,2,1,0
78,14,2,1,0,1
78,15,2,1,0,1
78,16,2,2,1,1
78,17,1,0,1,1
78,18,1,0,0,0
78,19,1,0,1,0
78,20,1,1,1,1
78,21,1,1,1,0
78,22,1,2,2,2
78,23,1,0,0,0
78,24,1,0,1,0
78,25,1,1,2,0
78,26,1,0,1,1
78,27,0,0,1,0
78,28,0,0,1,0
78,29,0,1,2,0
78,30,0,0,2,1
78,31,0,0,1,0
78,32,0,0,2,0
78,33,0,0,1,0
78,34,0,1,2,0
78,35,0,0,1,0
78,36,0,0,2,0
78,37,0,0,1,0
78,38,0,0,0,0
78,39,0,0,2,1
78,40,0,0,1,0
78,41,0,0,0,0
78,42,0,0,1,0
78,43,1,0,1,0
78,44,1,1,1,2
78,45,0,0,1,0
78,46,0,1,1,0
78,47,0,1,1,0
78,48,0,1,1,0
78,49,0,0,1,1
78,50,0,0,0,0
78,51,0,0,1,0
79,0,1,1,1,0
79,1,0,2,0,0
79,2,0,0,1,0
79,3,0,0,0,0
79,4,0,0,1,0
79,5,0,0,1,0
79,6,0,0,2,0
79,7,0,0,1,2
79,8,0,0,0,1
79,9,0,0,1,0
79,10,0,0,1,2
79,11,0,0,1,1
79,12,0,0,0,0
79,13,0,0,1,0
79,14,0,0,2,0
79,15,0,0,1,0
79,16,0,0,1,0
79,17,0,0,0,0
79,18,0,0,1,0
79,19,0,1,0,1
79,20,0,0,1,0
79,21,0,0,0,0
79,22,0,0,1,0
79,23,0,0,1,0
79,24,0,0,1,0
79,25,0,0,1,0
79,26,0,0,2,0
79,27,0,0,1,0
79,28,0,0,1,0
79,29,0,0,1,0
79,30,0,0,1,0
79,31,0,0,1,0
79,32,0,0,2,1
79,33,0,0,1,0
79,34,0,0,1,0
79,35,0,0,1,0
79,36,0,0,1,0
79,37,0,0,0,0
79,38,0,0,2,0
79,39,0,0,1,0
79,40,0,0,0,1
79,41,0,0,1,0
79,42,0,0,1,0
79,43,0,0,1,2
79,44,0,0,1,0
79,45,0,0,1,0
79,46,1,0,1,1
79,47,1,0,1,1
79,48,1,2,1,0
79,49,1,0,1,1
79,50,1,0,1,0
79,51,1,2,1,0
80,0,0,0,0,1
80,1,0,0,1,2
80,2,0,0,1,0
80,3,0,0,1,1
80,4,0,0,1,0
80,5,0,0,1,0
80,6,0,0,1,0
80,7,1,0,1,1
80,8,1,1,1,1
80,9,1,2,0,1
80,10,1,1,1,0
80,11,1,0,1,1
80,12,1,1,1,0
80,13,1,1,1,2
80,14,1,0,1,2
80,15,0,1,1,0
80,16,0,0,1,0
80,17,0,0,2,0
80,18,0,0,1,1
80,19,0,0,1,2
80,20,0,0,2,0
80,21,0,0,1,0
80,22,1,1,1,2
80,23,1,1,1,2
80,24,2,1,2,1
80,25,2,1,0,2
80,26,2,2,0,2
80,27,0,0,1,0
80,28,0,0,1,1
80,29,0,0,1,1
80,30,0,0,0,0
80,31,0,0,1,2
80,32,0,0,1,0
80,33,0,0,1,0
80,34,0,0,1,0
80,35,0,0,1,1
80,36,0,0,1,0
80,37,0,0,1,2
80,38,0,0,0,0
80,39,0,0,1,0
80,40,0,1,1,0
80,41,0,0,1,0
80,42,0,0,1,1
80,43,0,0,1,0
80,44,0,0,1,0
80,45,0,0,1,0
80,46,0,0,1,0
80,47,0,0,2,1
80,48,0,0,1,0
80,49,0,0,1,0
80,50,0,0,1,0
80,51,0,0,1,0
81,0,2,1,0,1
81,1,2,2,0,0
81,2,2,1,0,1
81,3,2,0,2,2
81,4,2,1,0,1
81,5,2,2,0,2
81,6,2,1,1,0
81,7,2,1,1,1
81,8,2,1,0,1
81,9,1,0,1,1
81,10,1,0,1,1
81,11,1,0,1,1
81,12,1,1,1,0
81,13,1,1,2,1
81,14,1,1,1,0
81,15,1,0,1,0
81,16,1,0,1,1
81,17,1,1,1,1
81,18,1,0,1,1
81,19,1,0,0,0
81,20,1,1,1,0
81,21,0,0,1,0
81,22,1,0,1,1
81,23,1,1,1,1
81,24,2,0,0,0
81,25,2,2,0,0
81,26,2,1,1,1
81,27,1,1,1,0
81,28,1,1,1,0
81,29,0,0,1,2
81,30,0,0,1,0
81,31,0,0,1,2
81,32,0,0,0,0
81,33,0,0,0,0
81,34,0,0,0,0
81,35,0,0,1,0
81,36,1,1,1,2
81,37,2,0,0,1
81,38,2,2,0,1
81,39,2,2,0,2
81,40,2,0,0,1
81,41,2,1,1,1
81,42,2,1,0,0
81,43,2,1,1,0
81,44,2,2,0,1
81,45,2,0,0,2
81,46,2,1,1,1
81,47,2,1,0,2
81,48,2,1,0,0
81,49,2,1,0,0
81,50,1,0,1,0
81,51,1,1,0,1
82,0,0,0,1,0
82,1,0,0,1,0
82,2,0,0,1,0
82,3,0,0,1,0
82,4,0,0,1,0
82,5,0,1,1,0
82,6,0,0,2,0
82,7,0,0,1,0
82,8,0,0,0,0
82,9,0,0,2,0
82,10,0,0,1,0
82,11,0,0,1,0
82,12,0,0,1,0
82,13,0,0,2,0
82,14,0,0,1,0
82,15,0,0,2,0
82,16,0,1,1,0
82,17,0,0,1,0
82,18,0,0,1,2
82,19,0,0,1,0
82,20,0,1,1,0
82,21,0,0,2,0
82,22,0,0,2,0
82,23,0,0,1,0
82,24,0,0,1,0
82,25,0,1,1,0
82,26,0,0,2,0
82,27,0,0,2,0
82,28,0,0,1,2
82,29,0,0,1,2
82,30,1,0,2,0
82,31,0,1,1,0
82,32,0,0,1,0
82,33,1,1,1,0
82,34,1,0,1,0
82,35,1,1,1,0
82,36,1,0,1,1
82,37,1,1,0,0
82,38,1,1,1,0
82,39,1,1,1,0
82,40,2,2,0,0
82,41,2,1,0,1
82,42,2,1,0,0
82,43,2,2,0,0
82,44,1,2,1,1
82,45,1,0,1,1
82,46,1,0,1,1
82,47,1,1,0,0
82,48,1,0,1,0
82,49,0,0,0,0
82,50,0,0,1,0
82,51,0,0,1,0
83,0,1,1,1,0
83,1,1,1,1,1
83,2,0,0,1,0
83,3,0,0,1,0
83,4,0,0,1,0
83,5,0,0,1,0
83,6,1,1,1,1
83,7,0,0,1,0
83,8,0,0,1,0
83,9,0,0,2,0
83,10,0,0,1,0
83,11,0,0,1,0
83,12,0,0,0,0
83,13,0,1,1,0
83,14,0,0,1,0
83,15,0,0,1,0
83,16,1,0,0,2
83,17,1,1,1,0
83,18,1,1,1,0
83,19,1,0,1,1
83,20,1,0,2,0
83,21,1,2,1,1
83,22,1,1,1,0
83,23,1,0,1,1
83,24,1,0,1,2
83,25,1,1,1,0
83,26,1,0,1,1
83,27,1,1,1,0
83,28,1,0,0,2
83,29,1,0,1,1
83,30,1,2,1,0
83,31,1,0,1,1
83,32,0,0,1,0
83,33,0,0,1,0
83,34,0,0,2,0
83,35,1,1,1,1
83,36,1,1,0,1
83,37,1,1,1,0
83,38,0,0,1,0
83,39,0,0,1,0
83,40,0,0,1,0
83,41,0,0,0,0
83,42,0,0,1,1
83,43,0,0,1,0
83,44,0,0,1,0
83,45,0,0,1,0
83,46,0,1,1,0
83,47,0,2,1,0
83,48,0,0,1,0
83,49,0,0,1,0
83,50,0,0,1,0
83,51,0,0,1,0
84,0,0,0,1,0
84,1,0,0,1,0
84,2,0,1,1,0
84,3,0,0,1,0
84,4,0,0,1,0
84,5,0,0,1,0
84,6,0,0,1,0
84,7,0,0,1,0
84,8,0,0,1,0
84,9,0,0,2,0
84,10,0,0,2,0
84,11,0,0,1,0
84,12,0,0,1,0
84,13,0,0,1,0
84,14,0,0,2,0
84,15,0,0,1,0
84,16,0,0,1,1
84,17,0,0,1,0
84,18,0,0,0,0
84,19,0,0,1,0
84,20,0,0,1,1
84,21,0,0,1,1
84,22,0,0,0,1
84,23,0,0,0,0
84,24,0,0,1,0
84,25,0,0,1,0
84,26,0,0,1,2
84,27,0,0,2,0
84,28,0,0,1,1
84,29,0,0,1,2
84,30,0,0,1,0
84,31,0,0,1,0
84,32,0,0,1,0
84,33,0,0,1,0
84,34,0,0,1,0
84,35,1,1,1,0
84,36,1,1,1,2
84,37,1,0,1,0
84,38,1,1,1,0
84,39,1,1,2,1
84,40,0,0,1,2
84,41,0,0,0,1
84,42,0,0,1,0
84,43,0,0,1,0
84,44,0,0,1,0
84,45,0,0,1,0
84,46,0,0,1,1
84,47,0,0,1,0
84,48,0,0,1,0
84,49,0,0,1,0
84,50,0,0,1,0
84,51,1,1,1,1
85,0,1,0,2,0
85,1,1,0,1,1
85,2,1,1,1,0
85,3,1,1,1,1
85,4,1,1,1,0
85,5,1,0,2,0
85,6,1,1,1,2
85,7,0,0,1,0
85,8,0,0,1,0
85,9,0,0,1,0
85,10,0,0,1,0
85,11,0,0,1,1
85,12,0,1,1,2
85,13,0,0,0,0
85,14,1,1,0,0
85,15,1,1,2,1
85,16,0,0,1,0
85,17,0,0,1,0
85,18,0,0,0,0
85,19,0,0,1,0
85,20,0,0,1,0
85,21,0,0,1,0
85,22,0,0,1,0
85,23,0,0,2,0
85,24,0,0,1,0
85,25,0,0,1,0
85,26,0,0,1,1
85,27,0,0,0,0
85,28,1,1,1,0
85,29,1,1,2,1
85,30,1,1,0,1
85,31,0,0,0,1
85,32,0,0,2,0
85,33,0,0,2,0
85,34,0,0,0,0
85,35,0,0,1,0
85,36,0,0,1,0
85,37,0,0,1,1
85,38,0,0,0,0
85,39,0,1,1,0
85,40,0,0,1,0
85,41,0,0,1,0
85,42,0,0,1,0
85,43,0,0,0,0
85,44,0,0,1,0
85,45,0,0,1,1
85,46,0,0,1,0
85,47,0,0,1,0
85,48,0,0,1,0
85,49,0,0,1,0
85,50,0,0,1,0
85,51,0,0,1,0
86,0,0,0,1,1
86,1,0,0,0,0
86,2,0,0,1,0
86,3,0,0,1,0
86,4,0,0,1,0
86,5,0,0,1,2
86,6,1,1,1,1
86,7,1,1,1,1
86,8,1,0,1,1
86,9,1,1,1,1
86,10,1,0,1,1
86,11,0,0,1,0
86,12,0,2,1,0
86,13,0,0,1,0
86,14,0,0,2,1
86,15,0,1,1,0
86,16,0,0,1,2
86,17,0,0,1,0
86,18,0,1,1,2
86,19,0,0,1,0
86,20,0,1,2,1
86,21,0,0,0,2
86,22,0,0,2,2
86,23,0,0,1,1
86,24,0,0,2,0
86,25,0,0,1,0
86,26,0,0,1,0
86,27,0,0,1,0
86,28,0,0,0,0
86,29,0,0,0,0
86,30,0,0,1,0
86,31,0,0,1,0
86,32,0,0,1,0
86,33,0,0,2,0
86,34,0,0,1,0
86,35,0,0,0,0
86,36,0,0,1,1
86,37,0,0,0,0
86,38,0,0,1,0
86,39,0,0,2,0
86,40,0,0,1,0
86,41,0,0,1,0
86,42,0,0,1,0
86,43,0,0,1,1
86,44,0,0,0,0
86,45,0,0,1,0
86,46,0,0,1,0
86,47,0,0,1,0
86,48,0,0,1,0
86,49,0,0,1,0
86,50,0,0,1,0
86,51,0,0,1,2
87,0,2,2,1,1
87,1,1,1,1,1
87,2,1,0,1,0
87,3,1,1,1,0
87,4,1,2,1,0
87,5,1,1,2,2
87,6,1,1,2,1
87,7,0,0,2,0
87,8,0,0,1,0
87,9,0,0,0,0
87,10,0,0,1,1
87,11,0,0,1,0
87,12,0,0,1,0
87,13,0,0,0,0
87,14,0,0,1,0
87,15,0,0,1,0
87,16,0,0,1,0
87,17,1,1,1,0
87,18,1,1,1,0
87,19,1,1,0,0
87,20,1,1,1,0
87,21,1,0,1,0
87,22,1,1,1,1
87,23,1,0,2,0
87,24,1,1,1,2
87,25,1,1,1,0
87,26,1,0,0,0
87,27,1,0,1,0
87,28,1,0,1,0
87,29,1,0,1,2
87,30,1,1,1,2
87,31,1,1,0,0
87,32,1,0,1,1
87,33,0,0,1,2
87,34,0,0,1,1
87,35,0,0,1,0
87,36,0,0,1,0
87,37,0,0,1,0
87,38,0,0,1,0
87,39,1,1,1,1
87,40,1,1,0,0
87,41,1,1,1,1
87,42,1,1,2,1
87,43,1,1,1,0
87,44,1,0,1,0
87,45,1,0,1,2
87,46,1,0,1,1
87,47,1,0,1,1
87,48,1,1,1,1
87,49,1,1,1,1
87,50,1,1,1,0
87,51,0,0,1,0
88,0,2,1,0,2
88,1,1,1,2,0
88,2,1,1,1,0
88,3,2,0,0,1
88,4,2,1,0,2
88,5,2,1,0,1
88,6,2,2,1,0
88,7,2,1,0,1
88,8,2,2,1,1
88,9,1,0,1,2
88,10,1,0,1,2
88,11,1,1,1,0
88,12,1,1,1,2
88,13,1,1,0,1
88,14,1,2,0,0
88,15,2,1,1,2
88,16,0,0,1,0
88,17,0,0,1,0
88,18,0,0,0,0
88,19,0,1,0,0
88,20,0,1,1,0
88,21,0,0,2,0
88,22,0,1,1,2
88,23,0,0,1,0
88,24,0,0,1,1
88,25,0,0,1,0
88,26,0,0,1,0
88,27,0,0,1,0
88,28,0,0,1,0
88,29,0,0,1,0
88,30,1,0,1,0
88,31,1,1,1,2
88,32,1,1,1,0
88,33,1,0,1,1
88,34,1,0,1,0
88,35,2,1,0,2
88,36,2,0,1,2
88,37,2,1,0,2
88,38,1,1,1,0
88,39,2,1,0,2
88,40,2,1,1,0
88,41,2,2,0,2
88,42,2,1,0,0
88,43,2,2,0,2
88,44,2,1,0,1
88,45,2,2,1,1
88,46,2,1,0,2
88,47,2,1,0,1
88,48,2,1,0,0
88,49,2,2,0,1
88,50,2,1,0,1
88,51,2,1,0,1
89,0,0,0,1,0
89,1,0,0,1,0
89,2,0,1,1,0
89,3,0,0,1,1
89,4,0,0,1,0
89,5,0,2,1,0
89,6,0,0,1,0
89,7,0,1,2,0
89,8,0,0,1,0
89,9,0,0,2,1
89,10,0,0,1,0
89,11,0,0,0,1
89,12,0,0,1,0
89,13,0,0,1,0
89,14,0,0,1,0
89,15,0,0,1,0
89,16,0,0,1,0
89,17,1,1,1,0
89,18,1,0,1,1
89,19,1,1,1,2
